x,y
650,-1
651,-1
652,-1
653,-1
654,-1
655,-1
656,-1
657,-1
658,-1
659,-1
660,-1
661,-1
662,-1
663,-1
664,-1
665,-1
666,-1
667,-1
668,-1
669,-1
670,-1
671,-1
672,-1
673,-1
674,-1
675,-1
676,-1
677,-1
678,-1
679,-1
680,-1
681,-1
682,-1
683,-1
684,-1
685,-1
686,-1
687,-1
688,-1
689,-1
690,-1
691,-1
692,-1
693,-1
694,-1
695,-1
696,-1
697,-1
698,-1
699,-1
700,-1
701,-1
702,-1
703,-1
704,-1
705,-1
706,-1
707,-1
708,-1
709,-1
710,-1
711,-1
712,-1
713,-1
714,-1
715,-1
716,-1
717,-1
718,-1
719,-1
720,-1
721,-1
722,-1
723,-1
724,-1
725,-1
726,-1
727,-1
728,-1
729,-1
730,-1
731,-1
732,-1
733,-1
734,-1
735,-1
736,-1
737,-1
738,-1
739,-1
740,-1
741,-1
742,-1
743,-1
744,-1
745,-1
746,-1
747,-1
748,-1
749,-1
750,-1
751,-1
752,-1
753,-1
754,-1
755,-1
756,-1
757,-1
758,-1
759,-1
760,-1
761,-1
762,-1
763,-1
764,-1
765,-1
766,-1
767,-1
768,-1
769,-1
770,-1
771,-1
772,-1
773,-1
774,-1
775,-1
776,-1
777,-1
778,-1
779,-1
780,-1
781,-1
782,-1
783,-1
784,-1
785,-1
786,-1
787,-1
788,-1
789,-1
790,-1
791,-1
792,-1
793,-1
794,-1
795,-1
796,-1
797,-1
798,-1
799,-1
800,-1
801,-1
802,-1
803,-1
804,-1
805,-1
806,-1
807,-1
808,-1
809,-1
810,-1
811,-1
812,-1
813,-1
814,-1
815,-1
816,-1
817,-1
818,-1
819,-1
820,-1
821,-1
822,-1
823,-1
824,-1
825,-1
826,-1
827,-1
828,-1
829,-1
830,-1
831,-1
832,-1
833,-1
834,-1
835,-1
836,-1
837,-1
838,-1
839,-1
840,-1
841,-1
842,-1
843,-1
844,-1
845,-1
846,-1
847,-1
848,-1
849,-1
850,-1
851,-1
852,-1
853,-1
854,-1
855,-1
856,-1
857,-1
858,-1
859,-1
860,-1
861,-1
862,-1
863,-1
864,-1
865,-1
866,-1
867,-1
868,-1
869,-1
870,-1
871,-1
872,-1
873,-1
874,-1
875,-1
876,-1
877,-1
878,-1
879,-1
880,-1
881,-1
882,-1
883,-1
884,-1
885,-1
886,-1
887,-1
888,-1
889,-1
890,-1
891,-1
892,-1
893,-1
894,-1
895,-1
896,-1
897,-1
898,-1
899,-1
900,-1
901,-1
902,-1
903,-1
904,-1
905,-1
906,-1
907,-1
908,-1
909,-1
910,-1
911,-1
912,-1
913,-1
914,-1
915,-1
916,-1
917,-1
918,-1
919,-1
920,-1
921,-1
922,-1
923,-1
924,-1
925,-1
926,-1
927,-1
928,-1
929,-1
930,-1
931,-1
932,-1
933,-1
934,-1
935,-1
936,-1
937,-1
938,-1
939,-1
940,-1
941,-1
942,-1
943,-1
944,-1
945,-1
946,-1
947,-1
948,-1
949,-1
950,-1
951,-1
952,-1
953,-1
954,-1
955,-1
956,-1
957,-1
958,-1
959,-1
960,-1
961,-1
962,-1
963,-1
964,-1
965,-1
966,-1
967,-1
968,-1
969,-1
970,-1
971,-1
972,-1
973,-1
974,-1
975,-1
976,-1
977,-1
978,-1
979,-1
980,-1
981,-1
982,-1
983,-1
984,-1
985,-1
986,-1
987,-1
988,-1
989,-1
990,-1
991,-1
992,-1
993,-1
994,-1
995,-1
996,-1
997,-1
998,-1
999,-1
1000,-1
1001,-1
1002,-1
1003,-1
1004,-1
1005,-1
1006,-1
1007,-1
1008,-1
1009,-1
1010,-1
1011,-1
1012,-1
1013,-1
1014,-1
1015,-1
1016,-1
1017,-1
1018,-1
1019,-1
1020,-1
1021,-1
1022,-1
1023,-1
1024,-1
1025,-1
1026,-1
1027,-1
1028,-1
1029,-1
1030,-1
1031,-1
1032,-1
1033,-1
1034,-1
1035,-1
1036,-1
1037,-1
1038,-1
1039,-1
1040,-1
1041,-1
1042,-1
1043,-1
1044,-1
1045,-1
1046,-1
1047,-1
1048,-1
1049,-1
1050,-1
1051,-1
1052,-1
1053,-1
1054,-1
1055,-1
1056,-1
1057,-1
1058,-1
1059,-1
1060,-1
1061,-1
1062,-1
1063,-1
1064,-1
1065,-1
1066,-1
1067,-1
1068,-1
1069,-1
1070,-1
1071,-1
1072,-1
1073,-1
1074,-1
1075,-1
1076,-1
1077,-1
1078,-1
1079,-1
1080,-1
1081,-1
1082,-1
1083,-1
1084,-1
1085,-1
1086,-1
1087,-1
1088,-1
1089,-1
1090,-1
1091,-1
1092,-1
1093,-1
1094,-1
1095,-1
1096,-1
1097,-1
1098,-1
1099,-1
1100,-1
1101,-1
1102,-1
1103,-1
1104,-1
1105,-1
1106,-1
1107,-1
1108,-1
1109,-1
1110,-1
1111,-1
1112,-1
1113,-1
1114,-1
1115,-1
1116,-1
1117,-1
1118,-1
1119,-1
1120,-1
1121,-1
1122,-1
1123,-1
1124,-1
1125,-1
1126,-1
1127,-1
1128,-1
1129,-1
1130,-1
1131,-1
1132,-1
1133,-1
1134,-1
1135,-1
1136,-1
1137,-1
1138,-1
1139,-1
1140,-1
1141,-1
1142,-1
1143,-1
1144,-1
1145,-1
1146,-1
1147,-1
1148,-1
1149,-1
1150,-1
1151,-1
1152,-1
1153,-1
1154,-1
1155,-1
1156,-1
1157,-1
1158,-1
1159,-1
1160,-1
1161,-1
1162,-1
1163,-1
1164,-1
1165,-1
1166,-1
1167,-1
1168,-1
1169,-1
1170,-1
1171,-1
1172,-1
1173,-1
1174,-1
1175,-1
1176,-1
1177,-1
1178,-1
1179,-1
1180,-1
1181,-1
1182,-1
1183,-1
1184,-1
1185,-1
1186,-1
1187,-1
1188,-1
1189,-1
1190,-1
1191,-1
1192,-1
1193,-1
1194,-1
1195,-1
1196,-1
1197,-1
1198,-1
1199,-1
1200,-1
1201,-1
1202,-1
1203,-1
1204,-1
1205,-1
1206,-1
1207,-1
1208,-1
1209,-1
1210,-1
1211,-1
1212,-1
1213,-1
1214,-1
1215,-1
1216,-1
1217,-1
1218,-1
1219,-1
1220,-1
1221,-1
1222,-1
1223,-1
1224,-1
1225,-1
1226,-1
1227,-1
1228,-1
1229,-1
1230,-1
1231,-1
1232,-1
1233,-1
1234,-1
1235,-1
1236,-1
1237,-1
1238,-1
1239,-1
1240,-1
1241,-1
1242,-1
1243,-1
1244,-1
1245,-1
1246,-1
1247,-1
1248,-1
1249,-1
1250,-1
1251,-1
1252,-1
1253,-1
1254,-1
1255,-1
1256,-1
1257,-1
1258,-1
1259,-1
1260,-1
1261,-1
1262,-1
1263,-1
1264,-1
1265,-1
1266,-1
1267,-1
1268,-1
1269,-1
1270,-1
1271,-1
1272,-1
1273,-1
1274,-1
1275,-1
1276,-1
1277,-1
1278,-1
1279,-1
1280,-1
1281,-1
1282,-1
1283,-1
1284,-1
1285,-1
1286,-1
1287,-1
1288,-1
1289,-1
1290,-1
1291,-1
1292,-1
1293,-1
1294,-1
1295,-1
1296,-1
1297,-1
1298,-1
1299,-1
1300,-1
1301,-1
1302,-1
1303,-1
1304,-1
1305,-1
1306,-1
1307,-1
1308,-1
1309,-1
1310,-1
1311,-1
1312,-1
1313,-1
1314,-1
1315,-1
1316,-1
1317,-1
1318,-1
1319,-1
1320,-1
1321,-1
1322,-1
1323,-1
1324,-1
1325,-1
1326,-1
1327,-1
1328,-1
1329,-1
1330,-1
1331,-1
1332,-1
1333,-1
1334,-1
1335,-1
1336,-1
1337,-1
1338,-1
1339,-1
1340,-1
1341,-1
1342,-1
1343,-1
1344,-1
1345,-1
1346,-1
1347,-1
1348,-1
1349,-1
1350,-1
1351,-1
1352,-1
1353,-1
1354,-1
1355,-1
1356,-1
1357,-1
1358,-1
1359,-1
1360,-1
1361,-1
1362,-1
1363,-1
1364,-1
1365,-1
1366,-1
1367,-1
1368,-1
1369,-1
1370,-1
1371,-1
1372,-1
1373,-1
1374,-1
1375,-1
1376,-1
1377,-1
1378,-1
1379,-1
1380,-1
1381,-1
1382,-1
1383,-1
1384,-1
1385,-1
1386,-1
1387,-1
1388,-1
1389,-1
1390,-1
1391,-1
1392,-1
1393,-1
1394,-1
1395,-1
1396,-1
1397,-1
1398,-1
1399,-1
1400,-1
1401,-1
1402,-1
1403,-1
1404,-1
1405,-1
1406,-1
1407,-1
1408,-1
1409,-1
1410,-1
1411,-1
1412,-1
1413,-1
1414,-1
1415,-1
1416,-1
1417,-1
1418,-1
1419,-1
1420,-1
1421,-1
1422,-1
1423,-1
1424,-1
1425,-1
1426,-1
1427,-1
1428,-1
1429,-1
1430,-1
1431,-1
1432,-1
1433,-1
1434,-1
1435,-1
1436,-1
1437,-1
1438,-1
1439,-1
1440,-1
1441,-1
1442,-1
1443,-1
1444,-1
1445,-1
1446,-1
1447,-1
1448,-1
1449,-1
1450,-1
1451,-1
1452,-1
1453,-1
1454,-1
1455,-1
1456,-1
1457,-1
1458,-1
1459,-1
1460,-1
1461,-1
1462,-1
1463,-1
1464,-1
1465,-1
1466,-1
1467,-1
1468,-1
1469,-1
1470,-1
1471,-1
1472,-1
1473,-1
1474,-1
1475,-1
1476,-1
1477,-1
1478,-1
1479,-1
1480,-1
1481,-1
1482,-1
1483,-1
1484,-1
1485,-1
1486,-1
1487,-1
1488,-1
1489,-1
1490,-1
1491,-1
1492,-1
1493,-1
1494,-1
1495,-1
1496,-1
1497,-1
1498,-1
1499,-1
1500,-1
1501,-1
1502,-1
1503,-1
1504,-1
1505,-1
1506,-1
1507,-1
1508,-1
1509,-1
1510,-1
1511,-1
1512,-1
1513,-1
1514,-1
1515,-1
1516,-1
1517,-1
1518,-1
1519,-1
1520,-1
1521,-1
1522,-1
1523,-1
1524,-1
1525,-1
1526,-1
1527,-1
1528,-1
1529,-1
1530,-1
1531,-1
1532,-1
1533,-1
1534,-1
1535,-1
1536,-1
1537,-1
1538,-1
1539,-1
1540,-1
1541,-1
1542,-1
1543,-1
1544,-1
1545,-1
1546,-1
1547,-1
1548,-1
1549,-1
1550,-1
1551,-1
1552,-1
1553,-1
1554,-1
1555,-1
1556,-1
1557,-1
1558,-1
1559,-1
1560,-1
1561,-1
1562,-1
1563,-1
1564,-1
1565,-1
1566,-1
1567,-1
1568,-1
1569,-1
1570,-1
1571,-1
1572,-1
1573,-1
1574,-1
1575,-1
1576,-1
1577,-1
1578,-1
1579,-1
1580,-1
1581,1330
1582,1331
1583,1331
1584,1332
1585,1332
1586,1333
1587,1333
1588,1334
1589,1334
1590,1335
1591,1336
1592,1336
1593,1337
1594,1337
1595,1338
1596,1338
1597,1339
1598,1339
1599,1340
1600,1341
1601,1341
1602,1342
1603,1342
1604,1343
1605,1343
1606,1344
1607,1345
1608,1345
1609,1346
1610,1346
1611,1347
1612,1347
1613,1348
1614,1348
1615,1349
1616,1350
1617,1350
1618,1351
1619,1351
1620,1352
1621,1352
1622,1353
1623,1353
1624,1354
1625,1355
1626,1355
1627,1356
1628,1356
1629,1357
1630,1357
1631,1358
1632,1358
1633,1359
1634,1359
1635,1359
1636,1360
1637,1360
1638,1360
1639,1360
1640,1361
1641,1361
1642,1361
1643,1361
1644,1362
1645,1362
1646,1362
1647,1362
1648,1362
1649,1363
1650,1363
1651,1363
1652,1363
1653,1364
1654,1364
1655,1364
1656,1364
1657,1365
1658,1365
1659,1365
1660,1365
1661,1366
1662,1366
1663,1366
1664,1366
1665,1366
1666,1367
1667,1367
1668,1367
1669,1367
1670,1368
1671,1368
1672,1368
1673,1368
1674,1369
1675,1369
1676,1369
1677,1369
1678,1370
1679,1370
1680,1371
1681,1371
1682,1371
1683,1372
1684,1372
1685,1373
1686,1373
1687,1373
1688,1374
1689,1374
1690,1375
1691,1375
1692,1376
1693,1377
1694,1378
1695,1379
1696,1381
1697,1382
1698,1383
1699,1383
1700,1383
1701,1383
1702,1383
1703,1383
1704,1383
1705,1383
1706,1383
1707,1383
1708,1383
1709,1383
1710,1383
1711,1383
1712,1383
1713,1383
1714,1383
1715,1383
1716,1383
1717,1383
1718,1383
1719,1383
1720,1383
1721,1383
1722,1383
1723,1383
1724,1383
1725,1383
1726,1383
1727,1383
1728,1383
1729,1383
1730,1383
1731,1383
1732,1383
1733,1383
1734,1383
1735,1383
1736,-1
1737,-1
1738,-1
1739,-1
1740,-1
1741,1404
1742,1404
1743,1404
1744,1405
1745,1405
1746,1405
1747,1405
1748,1405
1749,1405
1750,1406
1751,1406
1752,1406
1753,1406
1754,1406
1755,1406
1756,1407
1757,1407
1758,1407
1759,1407
1760,1407
1761,1407
1762,1408
1763,1408
1764,1408
1765,1408
1766,1408
1767,1408
1768,1409
1769,1409
1770,1409
1771,1409
1772,1409
1773,1409
1774,1409
1775,1409
1776,1409
1777,1409
1778,1409
1779,1409
1780,1410
1781,1410
1782,1410
1783,1410
1784,1410
1785,1410
1786,1410
1787,1410
1788,1410
1789,1410
1790,1410
1791,1410
1792,1410
1793,1410
1794,1410
1795,1410
1796,1411
1797,1411
1798,1411
1799,1411
1800,1411
1801,1411
1802,1411
1803,1411
1804,1411
1805,1411
1806,1411
1807,1411
1808,1411
1809,1411
1810,1411
1811,1411
1812,1411
1813,1411
1814,1411
1815,1411
1816,1411
1817,1411
1818,1411
1819,1411
1820,1411
1821,1411
1822,1411
1823,1411
1824,1411
1825,1411
1826,1411
1827,1411
1828,1411
1829,1411
1830,1411
1831,1411
1832,1411
1833,1411
1834,1411
1835,1411
1836,1411
1837,1411
1838,1411
1839,1411
1840,1411
1841,1411
1842,1411
1843,1411
1844,1411
1845,1411
1846,1411
1847,1411
1848,1411
1849,1410
1850,1410
1851,1410
1852,1410
1853,1410
1854,1410
1855,1410
1856,1410
1857,1409
1858,1409
1859,1409
1860,1409
1861,1409
1862,1409
1863,1409
1864,1409
1865,1408
1866,1408
1867,1408
1868,1408
1869,1408
1870,1408
1871,1408
1872,1408
1873,1407
1874,1407
1875,1407
1876,1407
1877,1407
1878,1407
1879,1407
1880,1407
1881,1407
1882,1407
1883,1407
1884,1407
1885,1407
1886,1408
1887,1408
1888,1408
1889,1408
1890,1408
1891,1408
1892,1408
1893,1408
1894,1408
1895,1408
1896,1408
1897,1408
1898,1408
1899,1408
1900,1408
1901,1408
1902,1409
1903,1409
1904,1409
1905,1409
1906,1409
1907,1409
1908,1409
1909,1409
1910,1409
1911,1409
1912,1409
1913,1409
1914,1409
1915,1409
1916,1409
1917,1409
1918,1410
1919,1410
1920,1410
1921,1410
1922,1410
1923,1410
1924,1410
1925,1410
1926,1410
1927,1410
1928,1410
1929,1410
1930,1410
1931,1410
1932,1410
1933,1409
1934,1409
1935,1409
1936,1409
1937,1409
1938,1409
1939,1409
1940,1409
1941,1409
1942,1409
1943,1409
1944,1409
1945,1409
1946,1409
1947,1408
1948,1408
1949,1408
1950,1408
1951,1408
1952,1408
1953,1408
1954,1408
1955,1408
1956,1408
1957,1408
1958,1408
1959,1408
1960,1408
1961,1407
1962,1407
1963,1407
1964,1407
1965,1407
1966,1407
1967,1407
1968,1407
1969,1407
1970,1407
1971,1407
1972,1407
1973,1407
1974,1406
1975,1406
1976,1406
1977,1406
1978,1406
1979,1406
1980,1406
1981,1406
1982,1406
1983,1406
1984,1406
1985,1406
1986,1406
1987,1406
1988,1405
1989,1405
1990,1405
1991,1405
1992,1405
1993,1405
1994,1405
1995,1405
1996,1405
1997,1405
1998,1405
1999,1404
2000,1404
2001,1404
2002,1404
2003,1404
2004,1404
2005,1404
2006,1404
2007,1403
2008,1403
2009,1403
2010,1403
2011,1403
2012,1403
2013,1403
2014,1403
2015,1402
2016,1402
2017,1402
2018,1402
2019,1402
2020,1402
2021,1402
2022,1402
2023,1402
2024,1401
2025,1401
2026,1401
2027,1401
2028,1401
2029,1401
2030,1401
2031,1401
2032,1400
2033,1400
2034,1400
2035,1400
2036,1400
2037,1400
2038,1400
2039,1400
2040,1400
2041,1400
2042,1400
2043,1400
2044,1400
2045,1400
2046,1400
2047,1400
2048,1401
2049,1401
2050,1401
2051,1401
2052,1401
2053,1401
2054,1401
2055,1401
2056,1401
2057,1401
2058,1401
2059,1401
2060,1401
2061,1401
2062,1401
2063,1401
2064,1401
2065,1401
2066,1401
2067,1401
2068,1401
2069,1401
2070,1402
2071,1402
2072,1402
2073,1402
2074,1402
2075,1402
2076,1402
2077,1402
2078,1402
2079,1402
2080,1402
2081,1402
2082,1402
2083,1402
2084,1402
2085,1402
2086,1402
2087,1403
2088,1403
2089,1403
2090,1403
2091,1403
2092,1403
2093,1403
2094,1403
2095,1403
2096,1403
2097,1403
2098,1403
2099,1403
2100,1404
2101,1404
2102,1404
2103,1404
2104,1404
2105,1404
2106,1404
2107,1404
2108,1404
2109,1404
2110,1404
2111,1404
2112,1405
2113,1405
2114,1405
2115,1405
2116,1405
2117,1405
2118,1405
2119,1405
2120,1405
2121,1405
2122,1405
2123,1405
2124,1405
2125,1406
2126,1406
2127,1406
2128,1406
2129,1406
2130,1406
2131,1406
2132,1406
2133,1406
2134,1406
2135,1406
2136,1406
2137,1406
2138,1406
2139,1407
2140,1407
2141,1407
2142,1407
2143,1407
2144,1407
2145,1407
2146,1407
2147,1407
2148,1407
2149,1407
2150,1407
2151,1407
2152,1407
2153,1407
2154,1408
2155,1408
2156,1408
2157,1408
2158,1408
2159,1408
2160,1408
2161,1408
2162,1408
2163,1408
2164,1408
2165,1408
2166,1408
2167,1408
2168,1409
2169,1409
2170,1409
2171,1409
2172,1409
2173,1409
2174,1409
2175,1409
2176,1409
2177,1409
2178,1410
2179,1410
2180,1410
2181,1410
2182,1410
2183,1410
2184,1411
2185,1411
2186,1411
2187,1411
2188,1411
2189,1412
2190,1412
2191,1412
2192,1412
2193,1412
2194,1413
2195,1413
2196,1413
2197,1413
2198,1413
2199,1413
2200,1414
2201,1414
2202,1414
2203,1414
2204,1414
2205,1415
2206,1415
2207,1415
2208,1415
2209,1415
2210,1415
2211,1416
2212,1416
2213,1416
2214,1416
2215,1416
2216,1416
2217,1416
2218,1416
2219,1416
2220,1417
2221,1417
2222,1417
2223,1417
2224,1417
2225,1417
2226,1417
2227,1417
2228,1417
2229,1417
2230,1417
2231,1417
2232,1418
2233,1418
2234,1418
2235,1418
2236,1418
2237,1418
2238,1418
2239,1418
2240,1419
2241,1419
2242,1420
2243,1420
2244,1421
2245,1421
2246,1422
2247,1422
2248,1423
2249,1423
2250,1424
2251,1424
2252,1425
2253,1425
2254,1426
2255,1426
2256,1426
2257,1426
2258,1426
2259,1426
2260,1426
2261,1426
2262,1426
2263,1426
2264,1426
2265,1426
2266,1426
2267,1426
2268,1426
2269,1426
2270,1426
2271,1426
2272,1426
2273,1426
2274,1426
2275,1426
2276,1426
2277,1426
2278,1426
2279,1426
2280,1426
2281,1426
2282,1426
2283,1426
2284,1426
2285,1426
2286,1426
2287,1426
2288,1426
2289,1426
2290,1426
2291,1426
2292,1426
2293,1425
2294,1425
2295,1425
2296,1425
2297,1425
2298,1426
2299,1426
2300,1427
2301,1427
2302,1428
2303,1428
2304,1429
2305,1429
2306,1430
2307,1430
2308,1429
2309,1429
2310,1429
2311,1428
2312,1428
2313,1428
2314,1427
2315,1427
2316,1427
2317,1427
2318,1426
2319,1426
2320,1426
2321,1425
2322,1425
2323,1425
2324,1424
2325,1424
2326,1424
2327,1423
2328,1423
2329,1423
2330,1422
2331,1422
2332,1422
2333,1421
2334,1421
2335,1421
2336,1420
2337,1420
2338,1420
2339,1420
2340,1419
2341,1419
2342,1419
2343,1418
2344,1418
2345,1418
2346,1417
2347,1417
2348,1417
2349,1416
2350,1416
2351,1416
2352,1416
2353,1416
2354,1416
2355,1416
2356,1415
2357,1415
2358,1415
2359,1415
2360,1415
2361,1415
2362,1415
2363,1415
2364,1415
2365,1415
2366,1415
2367,1414
2368,1414
2369,1414
2370,1414
2371,1414
2372,1414
2373,1414
2374,1414
2375,1414
2376,1414
2377,1414
2378,1414
2379,1413
2380,1413
2381,1413
2382,1413
2383,1413
2384,1413
2385,1413
2386,1413
2387,1413
2388,1413
2389,1413
2390,1412
2391,1412
2392,1412
2393,1412
2394,1412
2395,1412
2396,1412
2397,1412
2398,1412
2399,1412
2400,1412
2401,1411
2402,1411
2403,1411
2404,1411
2405,1411
2406,1411
2407,1411
2408,1411
2409,1411
2410,1411
2411,1411
2412,1411
2413,1410
2414,1410
2415,1410
2416,1410
2417,1410
2418,1410
2419,1410
2420,1410
2421,1410
2422,1410
2423,1410
2424,1409
2425,1409
2426,1409
2427,1409
2428,1409
2429,1409
2430,1409
2431,1409
2432,1409
2433,1409
2434,1409
2435,1409
2436,1409
2437,1409
2438,1409
2439,1409
2440,1409
2441,1409
2442,1409
2443,1409
2444,1409
2445,1409
2446,1409
2447,1409
2448,1409
2449,1409
2450,1409
2451,1409
2452,1409
2453,1409
2454,1409
2455,1409
2456,1409
2457,1409
2458,1409
2459,1409
2460,1409
2461,1409
2462,1409
2463,1409
2464,1409
2465,1409
2466,1409
2467,1409
2468,1409
2469,1409
2470,1409
2471,1409
2472,1409
2473,1409
2474,1409
2475,1409
2476,1409
2477,1409
2478,1409
2479,1409
2480,1409
2481,1409
2482,1409
2483,1409
2484,1409
2485,1409
2486,1409
2487,1409
2488,1409
2489,1409
2490,1409
2491,1409
2492,1409
2493,1409
2494,1409
2495,1409
2496,1409
2497,1409
